id,title,slug,description,url,domain,workload
l31la3mKEe-zFg7heHyXOQ,Getting started with the Vertex AI Gemini 1.5 Pro Model,googlecloud-getting-started-with-the-vertex-ai-gemini-1-5-pro-model-i43mr,,https://www.coursera.org/learn/googlecloud-getting-started-with-the-vertex-ai-gemini-1-5-pro-model-i43mr,,
OK4S2mhbEfCCGA7lN4veKQ,SPSS: Apply & Interpret Logistic Regression Models,spss-apply-interpret-logistic-regression-models,,https://www.coursera.org/learn/spss-apply-interpret-logistic-regression-models,,
mukrVoSKEe-L8RKezlgehQ,Securing Compute Engine Applications and Resources using Chrome Enterprise Premium,googlecloud-securing-compute-engine-applications-and-resources-using-chrom-or1ml,,https://www.coursera.org/learn/googlecloud-securing-compute-engine-applications-and-resources-using-chrom-or1ml,,
DMkcgX7LEeyRTg6FtAvfBw,Intégrer des applications dans votre Dashboard Hootsuite,integrer-applications-dashboard-hootsuite,,https://www.coursera.org/learn/integrer-applications-dashboard-hootsuite,,
ecoAPNowEe22LAo38arT7w,Overcoming  Challenges in Self and Society,overcoming-challenges-in-self-and-society,,https://www.coursera.org/learn/overcoming-challenges-in-self-and-society,,
YLO0oGSUEeyIUg4Qv2RsBQ,كيفية استعمال التطبيق هووتسويت,getting-started-with-hootsuite-ar,,https://www.coursera.org/learn/getting-started-with-hootsuite-ar,,
69Bku0KoEeWZtA4u62x6lQ,Gamification,gamification,,https://www.coursera.org/learn/gamification,,
hOzhxVNuEfCW8Q55q1kSNQ,CompTIA Cybersecurity Analyst (CySA+) CS0-003: Unit 2,pearson-comptia-cybersecurity-analyst-cysa-cs0-003-video-course-2-jt58z,,https://www.coursera.org/learn/pearson-comptia-cybersecurity-analyst-cysa-cs0-003-video-course-2-jt58z,,
0HiU7Oe4EeWTAQ4yevf_oQ,Dealing With Missing Data,missing-data,,https://www.coursera.org/learn/missing-data,,
sI_-QEBiEemtDRLx7Ne8jg,Unordered Data Structures,cs-fundamentals-3,,https://www.coursera.org/learn/cs-fundamentals-3,,
rrZX06kxEeyjPxJkzIUqCw,Migrating to Cloud SQL from Amazon RDS for MySQL Using Database Migration Service,googlecloud-migrating-to-cloud-sql-from-amazon-rds-for-mysql-using-databas-lyazm,,https://www.coursera.org/learn/googlecloud-migrating-to-cloud-sql-from-amazon-rds-for-mysql-using-databas-lyazm,,
5zjIsJq-EeW_wArffOXkOw,Vital Signs: Understanding What the Body Is Telling Us,vital-signs,,https://www.coursera.org/learn/vital-signs,,
WFanvtoSEeedbRLwgi9a7A,FinTech Disruptive Innovation: Implications for Society,fintech-disruption,,https://www.coursera.org/learn/fintech-disruption,,
pkGGJ4SKEe-L8RKezlgehQ,Develop Code with Gemini in BigQuery,googlecloud-develop-code-with-gemini-in-bigquery-l6l2o,,https://www.coursera.org/learn/googlecloud-develop-code-with-gemini-in-bigquery-l6l2o,,
-apBEzvWEfC3HAr_0KfBDw,The Linux Essentials,packt-the-linux-essentials-yafiq,,https://www.coursera.org/learn/packt-the-linux-essentials-yafiq,,
FBvT5U8KEe-Yaw6jHW3arw,Get Started with iOS App Development ,get-started-with-ios-app-development,,https://www.coursera.org/learn/get-started-with-ios-app-development,,
pdAAp3FQEfCAyA7fSPcIsw,Create Amazing Macros in Affinity Photo,create-amazing-macros-in-affinity-photo,,https://www.coursera.org/learn/create-amazing-macros-in-affinity-photo,,
4iWIAqwMEe-NGg6igj04HQ,Inteligencia Artificial Generativa para Docentes,inteligencia-artificial-generativa-para-docentes,,https://www.coursera.org/learn/inteligencia-artificial-generativa-para-docentes,,
v9CQdBkhEeWjrA6seF25aw,Modern Art & Ideas,modern-art-ideas,,https://www.coursera.org/learn/modern-art-ideas,,
1dph_mZFEe-EPwr_9XyAcQ,Brand Identity and Vector Graphics,xbox-brand-identity-and-vector-graphics,,https://www.coursera.org/learn/xbox-brand-identity-and-vector-graphics,,
QgmoVdT2EeSlhSIACx2EBw,The Evolving Universe,evolvinguniverse,,https://www.coursera.org/learn/evolvinguniverse,,
350EFQUFEfCPRRJPAkb9OQ,CyberSec First Responder (CFR-310),packt-cybersec-first-responder-cfr-310-x6eph,,https://www.coursera.org/learn/packt-cybersec-first-responder-cfr-310-x6eph,,
zRhFMLBVEeqP6QqV6TddSw,Use SurveyMonkey to Create a Survey and Analyze Results,create-survey-analyze-results-with-surveymonkey,,https://www.coursera.org/learn/create-survey-analyze-results-with-surveymonkey,,
LuXbfNnCEeq3nQoreMGNOQ,Performing Data Aggregation using SQL Aggregate Functions,performing-data-aggregation-using-sql-aggregate-functions,,https://www.coursera.org/learn/performing-data-aggregation-using-sql-aggregate-functions,,
ZA5RDyTyEe-_Bw7l9wp8FQ,Inteligencia Artificial para personajes en Unreal Engine,inteligencia-artificial-para-personajes-en-unreal-engine,,https://www.coursera.org/learn/inteligencia-artificial-para-personajes-en-unreal-engine,,
qB62RZp5Ee-rwhIp96UKPw,Advancing Mask Technology for Semiconductors,advancing-mask-technology-for-semiconductors,,https://www.coursera.org/learn/advancing-mask-technology-for-semiconductors,,
B6cXoZ3VEe6J0A5c28jyYQ,Developing AI Policy,developing-ai-policy,,https://www.coursera.org/learn/developing-ai-policy,,
4ltPmv2EEe-ehwr_ziEUiw,GenAI for Talent Acquisition: Smarter Candidate Screening,genai-for-talent-acquisition-smarter-candidate-screening,,https://www.coursera.org/learn/genai-for-talent-acquisition-smarter-candidate-screening,,
Q7g64XUHEeuBTg7vUdMe9w,Оценка облигаций,bonds-fixed-income-mathematics-ru,,https://www.coursera.org/learn/bonds-fixed-income-mathematics-ru,,
YnC4qHR6Ee2hYgoC8bKiUw,Machine Learning in the Enterprise - Français,machine-learning-in-enterprise-fr,,https://www.coursera.org/learn/machine-learning-in-enterprise-fr,,
lDHhgquQEey44Q4AsVOVkw,Consulting Presentations and Storytelling,management-consulting-presentations,,https://www.coursera.org/learn/management-consulting-presentations,,
7zPEd7ErEeyiqQr1qP1QDw,إختيار الهدف المثالي للحملات الإعلانية على Facebook,iikhtiar-alhadaf-almithalii-lilhamalat-aliielaniat-ealaa-facebook,,https://www.coursera.org/learn/iikhtiar-alhadaf-almithalii-lilhamalat-aliielaniat-ealaa-facebook,,
FlptMGk3EeSiViIACw8GlA,Design: Creation of Artifacts in Society,design,,https://www.coursera.org/learn/design,,
bdcJIWIyEe62wwrYx-2qTQ,Product Management: Developing and Delivering a New Product,product-management-developing-and-delivering-a-new-product,,https://www.coursera.org/learn/product-management-developing-and-delivering-a-new-product,,
3K3rBiYYEe6JJAruShrzEQ,Introduction to Image Generation - Français,introduction-to-image-generation---franais,,https://www.coursera.org/learn/introduction-to-image-generation---franais,,
owRx0e6nEe2_1Q54ZEzvJQ,Fundamentals of Blockchain Architecture,fundamentals-blockchain-architecture,,https://www.coursera.org/learn/fundamentals-blockchain-architecture,,
B6LZjKkwEeyjPxJkzIUqCw,Debugging Apps on Google Kubernetes Engine,googlecloud-debugging-apps-on-google-kubernetes-engine-8pzmb,,https://www.coursera.org/learn/googlecloud-debugging-apps-on-google-kubernetes-engine-8pzmb,,
5sELsjzeEey2HhKRvGWgpQ,Cómo empezar con Facebook Commerce Manager,facebook-commerce,,https://www.coursera.org/learn/facebook-commerce,,
3uRPpdGFEeiElA6q2-9yxA,Researcher Management and Leadership Training,researcher-management-leadership-training,,https://www.coursera.org/learn/researcher-management-leadership-training,,
j-zL7CvgEemV_A4t3mTtWg,Introduction to Enterprise Computing,introduction-enterprise-computing,,https://www.coursera.org/learn/introduction-enterprise-computing,,
xpDmwnYyEeyrDAqvINCGXQ,الأخلاقيات والثقافة ووجهات النظر العالمية,ethics-culture-and-global-perspectives-ar,,https://www.coursera.org/learn/ethics-culture-and-global-perspectives-ar,,
_HtpP_VIEe2OqwqhrYNGhQ,Financial Planning,financial-planning-course-isb,,https://www.coursera.org/learn/financial-planning-course-isb,,
728RVtH8EeyBrQ7e8kzA9w,Crea diseños de marca para tu pequeña empresa con Canva,crea-disenos-marca-pequena-empresa-canva,,https://www.coursera.org/learn/crea-disenos-marca-pequena-empresa-canva,,
JnH_K9STEe6PnQom9vUvGw,Multimodality with Gemini,googlecloud-multimodality-with-gemini-zlf0n,,https://www.coursera.org/learn/googlecloud-multimodality-with-gemini-zlf0n,,
j3N11nVAEe-CnQ7q4pwsMw,"Systems Acquisition, Development and Implementation",packt-systems-acquisition-development-implementation-l8app,,https://www.coursera.org/learn/packt-systems-acquisition-development-implementation-l8app,,
9eCUdfR9Ee-iuhIbetE9yw,Creating Engaging Content for YouTube,creating-engaging-content-for-youtube,,https://www.coursera.org/learn/creating-engaging-content-for-youtube,,
DX6sNLStEeyQSBIjGmLcFQ,Building No-Code Apps with AppSheet: Implementation,building-no-code-apps-with-appsheet-implementation,,https://www.coursera.org/learn/building-no-code-apps-with-appsheet-implementation,,
rAlpSmWgEeenbhIEmtW1dA,"Modern Robotics, Course 1:  Foundations of Robot Motion",modernrobotics-course1,,https://www.coursera.org/learn/modernrobotics-course1,,
cnH04NsNEeqZLA7SXwAABQ,Blockchain Evolution and Technology Concepts,blockchain-evolution-and-technology-concepts,,https://www.coursera.org/learn/blockchain-evolution-and-technology-concepts,,
HNcdTDyCEfC0XA4malL3Jw,Mastering Microsoft Endpoint Manager and Intune,packt-mastering-microsoft-endpoint-manager-and-intune-sntyi,,https://www.coursera.org/learn/packt-mastering-microsoft-endpoint-manager-and-intune-sntyi,,
hMq8y8TzEe62DQ4e1CW1Vw,From prototyping to validating business models,from-prototyping-to-validating-business-models,,https://www.coursera.org/learn/from-prototyping-to-validating-business-models,,
3F4Us6YgEeyjPxJkzIUqCw,University Studies for Student Veterans,university-studies-for-student-veterans,,https://www.coursera.org/learn/university-studies-for-student-veterans,,
egap7M0cEe-xcgr_7YhUxQ,Modelos predictivos con Machine Learning,modelos-predictivos-con-machine-learning,,https://www.coursera.org/learn/modelos-predictivos-con-machine-learning,,
z2hE2VfwEfCekhJDthqyWw,Introduction to SQL and relational databases,valencia-sandbox-2-,,https://www.coursera.org/learn/valencia-sandbox-2-,,
5uXCfFu2EeSU0SIACxCMgg,Bioinformatic Methods I,bioinformatics-methods-1,,https://www.coursera.org/learn/bioinformatics-methods-1,,
hwvdsk86Eem0lhKc4vCNig,Social Network Analysis,social-network-analysis,,https://www.coursera.org/learn/social-network-analysis,,
Zr5kYllgEe6vbRJrd0-TVw,Build a Mobile App with Firebase,build-a-mobile-app-with-firebase,,https://www.coursera.org/learn/build-a-mobile-app-with-firebase,,
5YCz7-zMEeeMzQrhp6Bs1g,Computer Vision Basics,computer-vision-basics,,https://www.coursera.org/learn/computer-vision-basics,,
cdLlrD7FEe6U4g7a-RyA1w,Data Management and Sharing for NIH Proposals,nih-data-sharing,,https://www.coursera.org/learn/nih-data-sharing,,
0E4lBD_DEfCXXhLR-bLm7w,3D Animation in Unreal Engine: Create an Original Character,3d-animation-in-unreal-engine-create-an-original-character,,https://www.coursera.org/learn/3d-animation-in-unreal-engine-create-an-original-character,,
X56MXrR2Ee2GGAqyWdJs5Q,Programación avanzada en Swift,advanced-programming-in-swift-es,,https://www.coursera.org/learn/advanced-programming-in-swift-es,,
HsC39rOVEe-sywr_75D7Fw,Advanced Security and Troubleshooting,packt-advanced-security-and-troubleshooting-fndef,,https://www.coursera.org/learn/packt-advanced-security-and-troubleshooting-fndef,,
_4RT9bYTEe6jXQ7DOFLcow,Civil Registration & Vital Statistics in Population Health,crvsforpopulationhealth,,https://www.coursera.org/learn/crvsforpopulationhealth,,
h9nm7aF2EeyZ1AqPZNr0NQ,Create a Cover Letter with an Envelope using Microsoft Word,create-a-cover-letter-with-an-envelope-using-microsoft-word,,https://www.coursera.org/learn/create-a-cover-letter-with-an-envelope-using-microsoft-word,,
S-GWCuBzEe6cPA6HK-YxMQ,Road Safety & Indigenous Communities: Safe Systems Approach,road-safety--indigenous-communities-safe-systems-approach,,https://www.coursera.org/learn/road-safety--indigenous-communities-safe-systems-approach,,
rajsT7UJEeWl_hJObLDVwQ,剪辑：像编剧一样剪辑,jian-ji,,https://www.coursera.org/learn/jian-ji,,
8phrDvtzEe6RWQr_yLqxhQ,User Interface Design and Prototyping,user-interface-design-and-prototyping,,https://www.coursera.org/learn/user-interface-design-and-prototyping,,
GgaxdGEfEe2obAqRvlwFGQ,التحكم في الإصدار,introduction-to-version-control-ar,,https://www.coursera.org/learn/introduction-to-version-control-ar,,
aKgfVs3CEeu0KQ5V9fFcUQ,Research Methodologies,research-methodologies,,https://www.coursera.org/learn/research-methodologies,,
lfKT5sS3EeWhPQ55lNYVVQ,From Climate Science to Action,climate-science,,https://www.coursera.org/learn/climate-science,,
fd3ZQRthEeqQJw6Wlm3hnw,Analyze Box Office Data with Seaborn and Python,analyze-data-seaborn-python,,https://www.coursera.org/learn/analyze-data-seaborn-python,,
lo08qFSsEe2HYQ674WURew,Material Jetting and Stereolithography,material-jetting-and-stereolithography,,https://www.coursera.org/learn/material-jetting-and-stereolithography,,
FTu5SITkEe-HnxIaoRsVow,Cybersecurity Identity and Access Solutions with Azure AD,cybersecurity-identity-access-solutions-azure-ad,,https://www.coursera.org/learn/cybersecurity-identity-access-solutions-azure-ad,,
U9dtLimJEe-QGRKR-lolWw,GenAI for Front-End Developers,genai-for-front-end-developers,,https://www.coursera.org/learn/genai-for-front-end-developers,,
a2kUmjJ-Ee2PAQonVRkX_w,XR in Healthcare Education and Clinical Practice,extended-reality-in-healthcare-education-and-clinical-practice,,https://www.coursera.org/learn/extended-reality-in-healthcare-education-and-clinical-practice,,
NqCadZgsEeu10Ao71wup4w,Teaching LGBTQ+ Health,teaching-lgbtq-health,,https://www.coursera.org/learn/teaching-lgbtq-health,,
YGjPHOZYEeWGngqV7V698w,史記 (Shi Ji),shiji,,https://www.coursera.org/learn/shiji,,
PyySc330Eeuq6Aq4OpJMyw,Fundamentos del Management,fundamentos-del-management,,https://www.coursera.org/learn/fundamentos-del-management,,
KlAJ6oysEeW79RIwiAyGoQ,Successful Presentation,presentation-skills,,https://www.coursera.org/learn/presentation-skills,,
aX4tZnrsEey1tgpUmO8AYQ,Translating Research to Communities ,translating-research-to-communities,,https://www.coursera.org/learn/translating-research-to-communities,,
_ZxqNTbOEembfg4BAtxdIA,Sistemas operativos y tú: Convertirse en un usuario avanzado,sistemas-operativos,,https://www.coursera.org/learn/sistemas-operativos,,
jRkDtwN8EfCZBQr_8Qg1_w,Palo Alto Networks Cybersecurity Fundamentals,packt-palo-alto-networks-cybersecurity-fundamentals-pccsa-nxmaz,,https://www.coursera.org/learn/packt-palo-alto-networks-cybersecurity-fundamentals-pccsa-nxmaz,,
dXCvfA75EfC_-w572D3gsw,Financing  Biotech Innovation,financing-biotech-innovation,,https://www.coursera.org/learn/financing-biotech-innovation,,
R1uIhdNQEe-wJQr_zK5V5w,Specialized RMAN Features and Advanced Use Cases,packt-specialized-rman-features-and-advanced-use-cases-f2n1f,,https://www.coursera.org/learn/packt-specialized-rman-features-and-advanced-use-cases-f2n1f,,
GJT3MD6xEemL3g4W6JiGWA,Code Free Data Science,code-free-data-science,,https://www.coursera.org/learn/code-free-data-science,,
POZJ3uOtEeSoXCIACw4Gzg,工程圖學 2D CAD,2d-cad,,https://www.coursera.org/learn/2d-cad,,
ugSnwH9hEeSiIiIAC3lQMQ,Çok değişkenli Fonksiyon II: Uygulamalar / Multivariable Calculus II: Applications,calculus-diferansiyel-hesap,,https://www.coursera.org/learn/calculus-diferansiyel-hesap,,
rc5KG0aUEeWG1w6arGoEIQ,Accounting Analytics,accounting-analytics,,https://www.coursera.org/learn/accounting-analytics,,
HOpuOakxEeywagovoAKHOQ,Protecting Data with NetApp Cloud Manager & Cloud Volumes ONTAP for Google Cloud,googlecloud-protecting-data-with-netapp-cloud-manager-cloud-volumes-ontap-iojct,,https://www.coursera.org/learn/googlecloud-protecting-data-with-netapp-cloud-manager-cloud-volumes-ontap-iojct,,
gpAI9GK4EeWFkQ7sUCFGVQ,Municipal Solid Waste Management in Developing Countries,solid-waste-management,,https://www.coursera.org/learn/solid-waste-management,,
60eALRzmEeyj2Qq8cOKkHw,كابستون: تطبيق إدارة المشروعات في العالم الحقيقي,applying-project-management-in-the-real-world-arabic,,https://www.coursera.org/learn/applying-project-management-in-the-real-world-arabic,,
7vsRodoREeetQAqJ6u44Wg,FinTech Foundations and Overview,fintech,,https://www.coursera.org/learn/fintech,,
AW_qutKPEeux6ApRYvYN1w,"Extract, Transform, and Load Data",extract-transform-and-load-data,,https://www.coursera.org/learn/extract-transform-and-load-data,,
6R2fSxKeEe-r_Ar_6dbL9Q,Assessing Data Quality with Dataplex,googlecloud-assessing-data-quality-with-dataplex-fk1hs,,https://www.coursera.org/learn/googlecloud-assessing-data-quality-with-dataplex-fk1hs,,
sKN3F-NrEeqdwhKNflHjeQ,Управление рисками проекта и изменениями,project-risk-management-ru,,https://www.coursera.org/learn/project-risk-management-ru,,
eI2JeEmyEeuN9A5_DsIBjQ,مقدمة في التسويق عبر وسائل التواصل الاجتماعي,moqaddima-fi-al-tasweeq-aabr-wasael-al-tawasol-al-ijtimai,,https://www.coursera.org/learn/moqaddima-fi-al-tasweeq-aabr-wasael-al-tawasol-al-ijtimai,,
rHiQE2gqEeyxLxJK4mLviw,Choisissez une publication basée sur l'engagement avec Facebook pour les entreprises,choisissez-une-publication-basee-sur-l-engagement-avec-facebook-pour-entreprises,,https://www.coursera.org/learn/choisissez-une-publication-basee-sur-l-engagement-avec-facebook-pour-entreprises,,
Zt9u1Mi4Ee2XXwqx_-522w,Emerging Markets - Jagdish Sheth,emerging-markets,,https://www.coursera.org/learn/emerging-markets,,
EdVH6_JIEeyxiRKaoDccyw,Storying the Self: Telling our Stories,storying-the-self-telling-our-stories,,https://www.coursera.org/learn/storying-the-self-telling-our-stories,,
0vC4fJutEeqItQqrNcNmCw,Business Transformation with Google Cloud en Français,business-transformation-google-cloud-fr,,https://www.coursera.org/learn/business-transformation-google-cloud-fr,,
tre-phoAEeyZ9BL8TB78QQ,Automize Monthly Report Creation with Power Automate,automize-monthly-report-creation-power-automate,,https://www.coursera.org/learn/automize-monthly-report-creation-power-automate,,
meTYWAVTEe60fA6KcFIaOQ,Developing Applications with Cloud Run on Google Cloud: Fundamentals,developing-applications-with-cloud-run-on-gcp-fundamentals,,https://www.coursera.org/learn/developing-applications-with-cloud-run-on-gcp-fundamentals,,
4EOwdnX9EeuG_xLe4EWIOw,Advanced AI Techniques for the Supply Chain,advanced-ai-techniques-for-the-supply-chain,,https://www.coursera.org/learn/advanced-ai-techniques-for-the-supply-chain,,
_eWW-PWcEe-jCgr_wH8PfQ,GenAI for Risk Managers: Advanced Risk Analysis Techniques,genai-for-risk-managers-advanced-risk-analysis-techniques,,https://www.coursera.org/learn/genai-for-risk-managers-advanced-risk-analysis-techniques,,
zhUzKhyAEeyguw70hCEltQ,Erstelle eine Facebook Gruppe,erstelle-facebook-gruppen,,https://www.coursera.org/learn/erstelle-facebook-gruppen,,
Kzg9QkDxEeWZtA4u62x6lQ,Music and Social Action,music-and-social-action,,https://www.coursera.org/learn/music-and-social-action,,
Q7tiH6CiEeiTHQqmhTjSDA,Interventions and Calibration,interventions-and-calibration,,https://www.coursera.org/learn/interventions-and-calibration,,
r2017VrTEemLEw4J_47EwA,"Cybersecurity Compliance Framework, Standards & Regulations",cybersecurity-compliance-framework-standards-regulations,,https://www.coursera.org/learn/cybersecurity-compliance-framework-standards-regulations,,
7sNP37xrEeiL4Q6DgrZ6DA,Natural Language Processing on Google Cloud,sequence-models-tensorflow-gcp,,https://www.coursera.org/learn/sequence-models-tensorflow-gcp,,
rS28ZxGNEe26hQ4jkCdYhQ,Créer un tableau de bord d'analyse marketing à l'aide de Hubspot,creer-un-tableau-de-bord-d-analyse-marketing-a-l-aide-de-hubspot,,https://www.coursera.org/learn/creer-un-tableau-de-bord-d-analyse-marketing-a-l-aide-de-hubspot,,
tNI8Ov06Eeyt8Q7irWwuzw,Data Science Decisions in Time: Using Causal Information,data-science-decisions-in-time-using-causal-information,,https://www.coursera.org/learn/data-science-decisions-in-time-using-causal-information,,
5ckqRLZmEe-JHhL4HU-TUQ,Essential Concepts of Vector Databases,packt-essential-concepts-of-vector-databases-zj8v3,,https://www.coursera.org/learn/packt-essential-concepts-of-vector-databases-zj8v3,,
tEqImn2kEeWb-BLhFdaGww,Pro Tools Basics,protools,,https://www.coursera.org/learn/protools,,
CVJg1EYkEeejjw678ALX-g,Design Patterns,design-patterns,,https://www.coursera.org/learn/design-patterns,,
ugYGWhagEe-d6hIj26omoQ,Introduction to Workflow Management,introduction-to-workflow-management,,https://www.coursera.org/learn/introduction-to-workflow-management,,
CJlO86ktEeyjPxJkzIUqCw,Bracketology with Google Machine Learning,googlecloud-bracketology-with-google-machine-learning-5ytsd,,https://www.coursera.org/learn/googlecloud-bracketology-with-google-machine-learning-5ytsd,,
yO13mkySEeW_MgoxMAgbMQ,Greening the Economy: Sustainable Cities,gte-sustainable-cities,,https://www.coursera.org/learn/gte-sustainable-cities,,
O3LHo0QTEe-YIQr_7tz45w,"User Interface Design: Principles, Prototyping, Practices",user-interface-design-principles-prototyping-practices,,https://www.coursera.org/learn/user-interface-design-principles-prototyping-practices,,
n5c6ycSpEe-21A5KKJdafQ,"AZ-104: Azure Storage, Compute, Containers, and Automation",packt-az-104-azure-storage-compute-containers-and-autoamtion-pps7c,,https://www.coursera.org/learn/packt-az-104-azure-storage-compute-containers-and-autoamtion-pps7c,,
snIby_baEe6b_Ar_9IRNEQ,Evolución: Síntesis extendida,sintesisextendida,,https://www.coursera.org/learn/sintesisextendida,,
75TPppoQEeaeaRLE7qfOBA,Positive Psychology Specialization Project: Design Your Life for Well-being,positive-psychology-project,,https://www.coursera.org/learn/positive-psychology-project,,
d5CWKvhvEeSBSSIAC7JSBQ,VLSI CAD Part II: Layout,vlsi-cad-layout,,https://www.coursera.org/learn/vlsi-cad-layout,,
NnsavYayEeuGxgoh2tcx3w,أساسيات تحليل البيانات باستخدام بايثون وباندا,data-analysis-python-pandas-ar,,https://www.coursera.org/learn/data-analysis-python-pandas-ar,,
6EWxW0jVEe-mywr_6bZvLw,벡터 검색 및 임베딩,vector-search-and-embeddings-ko,,https://www.coursera.org/learn/vector-search-and-embeddings-ko,,
PypnGsCIEeqIWgqNFPWsWw,Introduction to Java,java-introduction,,https://www.coursera.org/learn/java-introduction,,
baumlTm8Eeeahg4SvlLy9A,API Security on Google Cloud's Apigee API Platform,api-security-apigee-gcp,,https://www.coursera.org/learn/api-security-apigee-gcp,,
XXZBGc97EeufchLeGgZGZQ,Relational Database Administration (DBA),relational-database-administration,,https://www.coursera.org/learn/relational-database-administration,,
JlKWCXH0Ee-Quwr_1ABTmQ,Sustainability Reporting: From Regulation to Implementation,sustainability-reporting-from-regulation-to-implementation,,https://www.coursera.org/learn/sustainability-reporting-from-regulation-to-implementation,,
PXjhArl8Ee-Edgr_0TyPhw,Feedback Skills,packt-feedback-skills-zlnrj,,https://www.coursera.org/learn/packt-feedback-skills-zlnrj,,
LZZg6vhQEeWfYgqbi1xsdw,Chinese Characters for beginner 汉字,hanzi,,https://www.coursera.org/learn/hanzi,,
wFc3FhwIEeyf4Ar-aygVCw,Introducción a Hootsuite,introduccion-a-hootsuite,,https://www.coursera.org/learn/introduccion-a-hootsuite,,
XTo8QBI8Ee-zqA6_zzhdJQ,Data Analytics with Skills.AI: Create Data Visualizations,data-analytics-with-skills-ai-create-data-visualizations,,https://www.coursera.org/learn/data-analytics-with-skills-ai-create-data-visualizations,,
GcU5B60nEe--Sgr_1Yn0gw,International Perspectives on Health and Nursing 健康和护理的国际化视角,international-perspectives-on-health-and-nursing,,https://www.coursera.org/learn/international-perspectives-on-health-and-nursing,,
vq2XwnQ-EeWLqw7zlLhRzQ,Research Proposal: Initiating Research,research-proposal-initiating-research,,https://www.coursera.org/learn/research-proposal-initiating-research,,
-FpKiRmcEem6cA6kboa4Lg,Copyright Law,copyright-law,,https://www.coursera.org/learn/copyright-law,,
FjD-ZB8oEeScWCIACnuVZQ,Epidemiology: The Basic Science of Public Health,epidemiology,,https://www.coursera.org/learn/epidemiology,,
6tx1Y3LiEeWxvQr3acyajw,材料力學一 (Mechanics of Materials (1)),mechanics-of-materials-1,,https://www.coursera.org/learn/mechanics-of-materials-1,,
Zu4U6Dh2Ee-hvAr_8yolJQ,Responsible AI for Developers: Fairness & Bias - Português,responsible-ai-for-developers-fairness-ptbr,,https://www.coursera.org/learn/responsible-ai-for-developers-fairness-ptbr,,
Rm5xW9JGEe2_vw4ejszVZQ,Project Management Capstone,ibm-project-management-capstone,,https://www.coursera.org/learn/ibm-project-management-capstone,,
C1h2JBqoEfCtChLmIEQv9w,Building a Machine Learning Solution,building-a-machine-learning-solution,,https://www.coursera.org/learn/building-a-machine-learning-solution,,
qACP-W2QEeybxBLh3DTb8Q,Decision Making and Reinforcement Learning,dmrol,,https://www.coursera.org/learn/dmrol,,
rbpisItfEeyvPA6sg6vIAw,C++ Superpowers and More,c-superpowers-and-more,,https://www.coursera.org/learn/c-superpowers-and-more,,
zBpEbnDwEe-26RI4cE3yzw,Work with Gemini Models in BigQuery - 日本語版,work-with-gemini-models-in-bigquery-ja,,https://www.coursera.org/learn/work-with-gemini-models-in-bigquery-ja,,
2VBlOydHEe6Ksg4d3AQmNQ,Data Collection and Integration,data-collection-and-integration,,https://www.coursera.org/learn/data-collection-and-integration,,
8oNrB55yEem3chLmUHVycA,Inclusión social de personas con discapacidad desde un enfoque de derechos.,inclusion-social-personas-discapacidad,,https://www.coursera.org/learn/inclusion-social-personas-discapacidad,,
mwj3ASWcEeWs4gorU6Q1Yw,職場素養 (Professionalism) ,zhichang-suyang,,https://www.coursera.org/learn/zhichang-suyang,,
R1B09BpoEe6dsRI5EA87dw,Transformer Models and BERT Model - 日本語版,transformer-models-and-bert-model-ja,,https://www.coursera.org/learn/transformer-models-and-bert-model-ja,,
ow2sS91aEeyZ0gqYTIpn5w,Introduction to UX Design MasterTrack Certificate Program,ux-design-open-content-shell,,https://www.coursera.org/learn/ux-design-open-content-shell,,
8-shGkfyEeemlQrrzf9X-A,Fundamentals of Network Communication,fundamentals-network-communications,,https://www.coursera.org/learn/fundamentals-network-communications,,
qTKw8Ff5EfCekhJDthqyWw,PyMongo - Advanced    ,pymongo-advanced,,https://www.coursera.org/learn/pymongo-advanced,,
zbYVe_jqEeun7hIsOx7cIQ,Operate Alibaba Cloud Systems and Services,alibaba-system-operator,,https://www.coursera.org/learn/alibaba-system-operator,,
GDbygM9CEe-ElQr__Rz79Q,Build a Memory Game in React,build-a-memory-game-in-react,,https://www.coursera.org/learn/build-a-memory-game-in-react,,
57xyPkInEfC0sQr_9lgCRw,How to Draw: A Beginner’s Guide Pt 2 – Form & Structure,how-to-draw-a-beginners-guide-pt-2--form--structure,,https://www.coursera.org/learn/how-to-draw-a-beginners-guide-pt-2--form--structure,,
Z5e18_sXEe-m2BKpUCEabw,Korean 101: Essential Expressions,korean-101-essential-expressions,,https://www.coursera.org/learn/korean-101-essential-expressions,,
TDweemPuEfCA0Qr_wn9qKQ,(SSCP) Systems Security Certified Practitioner: Unit 6,pearson-sscp-systems-security-certified-practitioner-complete-video-course-hxu9x,,https://www.coursera.org/learn/pearson-sscp-systems-security-certified-practitioner-complete-video-course-hxu9x,,
eszfwRgoEe-ufw7mfnZipw,Automate R scripts with GitHub Actions: Deploy a model,automate-r-scripts-with-github-actions-deploy-a-model,,https://www.coursera.org/learn/automate-r-scripts-with-github-actions-deploy-a-model,,
zDub1RTVEeueYA64LqU_IQ,Introduction to Korean Philosophy and Culture,introduction-to-korean-philosophy-and-culture,,https://www.coursera.org/learn/introduction-to-korean-philosophy-and-culture,,
